Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1962-63,22.0,NYK,NBA,C,50.0,,26.8,3.0,8.4,0.363,1.6,3.5,0.454,8.6,0.8,4.4,7.7,Paul Hogue,6-9
1963-64,23.0,TOT,NBA,C,15.0,,9.8,0.8,2.0,0.4,0.1,0.5,0.286,2.1,0.4,2.3,1.7,Paul Hogue,6-9
