Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2019-20,20.0,POR,NBA,F,13.0,0.0,7.9,1.2,2.5,0.469,0.0,0.2,0.0,1.2,2.2,0.517,0.469,0.6,1.0,0.615,1.1,1.4,2.5,0.3,0.4,0.0,0.3,0.9,2.9,Jaylen Hoard,6-8
2020-21,21.0,OKC,NBA,F,19.0,0.0,16.8,2.3,4.6,0.5,0.0,0.6,0.0,2.3,4.1,0.571,0.5,1.5,2.2,0.683,1.1,2.3,3.4,1.3,0.7,0.3,0.9,1.0,6.1,Jaylen Hoard,6-8
2021-22,22.0,OKC,NBA,F,7.0,5.0,34.3,6.3,12.9,0.489,1.3,3.6,0.36,5.0,9.3,0.538,0.539,0.9,2.0,0.429,4.3,7.7,12.0,2.4,0.9,0.7,1.1,2.0,14.7,Jaylen Hoard,6-8
