Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1974-75,24.0,HOU,NBA,C-F,55,,16.3,2.5,5.1,.502,,,,2.5,5.1,.502,.502,0.8,1.0,.818,1.5,3.5,5.0,1.6,0.7,0.7,,1.8,5.9,Steve Hawes,6-9
1975-76,25.0,TOT,NBA,C-F,72,,19.6,2.8,5.6,.494,,,,2.8,5.6,.494,.494,1.2,1.7,.725,2.4,4.5,6.9,1.6,0.6,0.3,,2.3,6.7,Steve Hawes,6-9
1976-77,26.0,ATL,NBA,C-F,44,,21.5,3.3,6.9,.482,,,,3.3,6.9,.482,.482,1.5,2.0,.761,1.8,4.2,5.9,1.4,0.8,0.5,,3.2,8.2,Steve Hawes,6-9
1977-78,27.0,ATL,NBA,C-F,75,,31.0,5.2,11.4,.453,,,,5.2,11.4,.453,.453,2.3,2.9,.818,2.4,6.8,9.2,2.5,1.0,0.8,2.0,3.1,12.7,Steve Hawes,6-9
1978-79,28.0,ATL,NBA,C-F,81,,27.2,4.6,9.3,.492,,,,4.6,9.3,.492,.492,1.3,1.6,.818,2.3,5.0,7.3,2.3,1.0,0.6,1.8,3.3,10.5,Steve Hawes,6-9
1979-80,29.0,ATL,NBA,C-F,82,,22.6,3.7,7.4,.502,0.0,0.1,.375,3.7,7.3,.504,.505,1.8,2.2,.824,1.8,4.2,6.0,1.8,0.9,0.4,1.5,2.5,9.3,Steve Hawes,6-9
1980-81,30.0,ATL,NBA,C-F,74,,31.2,4.5,8.6,.523,0.0,0.1,.250,4.5,8.6,.524,.524,3.0,3.8,.799,2.2,5.4,7.6,2.3,1.0,0.4,2.2,3.9,12.0,Steve Hawes,6-9
1981-82,31.0,ATL,NBA,C-F,49,42,26.9,3.6,7.6,.481,0.1,0.2,.400,3.6,7.3,.483,.486,2.0,2.6,.762,1.8,4.7,6.5,2.9,0.7,0.7,1.8,3.2,9.3,Steve Hawes,6-9
1982-83,32.0,TOT,NBA,C-F,77,4,18.4,2.1,5.1,.418,0.1,0.3,.238,2.1,4.8,.428,.424,0.9,1.2,.734,1.1,3.6,4.7,1.2,0.5,0.2,1.4,2.5,5.2,Steve Hawes,6-9
1983-84,33.0,SEA,NBA,C-F,79,0,14.6,1.4,3.0,.481,0.0,0.1,.250,1.4,2.9,.485,.483,0.8,1.0,.782,0.6,2.2,2.8,1.3,0.3,0.2,0.7,1.8,3.7,Steve Hawes,6-9
