Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1952-53,27.0,BLB,NBA,G-F,69,,28.3,3.5,9.5,.366,3.2,5.0,.655,4.6,3.4,4.1,10.2,Paul Hoffman,6-2
1953-54,28.0,BLB,NBA,G-F,72,,34.8,3.5,10.6,.332,3.0,4.2,.716,6.8,4.0,3.8,10.0,Paul Hoffman,6-2
1954-55,29.0,TOT,NBA,G-F,38,,17.6,1.7,5.7,.301,1.7,2.4,.688,3.3,2.5,2.4,5.1,Paul Hoffman,6-2
