Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1998-99,22.0,ORL,NBA,F,50,22,22.3,3.0,6.4,.463,0.2,0.5,.400,2.8,5.9,.468,.478,2.0,2.9,.713,1.8,2.5,4.3,0.9,0.6,0.1,1.5,2.2,8.2,Matt Harpring,6-7
1999-00,23.0,ORL,NBA,F,4,0,15.8,1.0,4.3,.235,0.5,0.5,1.000,0.5,3.8,.133,.294,1.5,1.8,.857,1.3,1.8,3.0,2.0,1.3,0.3,0.3,1.8,4.0,Matt Harpring,6-7
2000-01,24.0,CLE,NBA,F,56,55,28.8,4.3,9.4,.454,0.2,0.9,.250,4.0,8.4,.477,.467,2.4,2.9,.812,1.6,2.7,4.3,1.8,0.8,0.3,1.6,2.9,11.1,Matt Harpring,6-7
2001-02,25.0,PHI,NBA,F,81,81,31.4,4.8,10.3,.461,0.3,0.9,.304,4.5,9.5,.475,.473,2.0,2.7,.743,2.5,4.6,7.1,1.3,0.9,0.1,1.6,2.5,11.8,Matt Harpring,6-7
2002-03,26.0,UTA,NBA,F,78,69,32.8,6.7,13.1,.511,0.8,2.1,.413,5.8,11.0,.529,.543,3.4,4.2,.792,2.4,4.2,6.6,1.7,0.9,0.2,2.1,2.8,17.6,Matt Harpring,6-7
2003-04,27.0,UTA,NBA,F,31,31,36.6,6.2,13.2,.471,0.3,1.1,.242,6.0,12.2,.491,.480,3.5,5.1,.688,2.9,5.0,8.0,2.0,0.7,0.1,2.1,3.3,16.2,Matt Harpring,6-7
2004-05,28.0,UTA,NBA,F,78,55,33.1,5.4,11.0,.489,0.1,0.6,.209,5.2,10.4,.504,.494,3.1,4.0,.778,2.5,3.6,6.2,1.8,0.9,0.2,1.7,3.2,14.0,Matt Harpring,6-7
2005-06,29.0,UTA,NBA,F,71,32,27.4,4.5,9.5,.475,0.2,0.5,.359,4.3,9.0,.482,.485,3.2,4.4,.725,2.2,3.0,5.2,1.4,0.8,0.2,1.5,2.8,12.5,Matt Harpring,6-7
2006-07,30.0,UTA,NBA,F,77,2,25.5,4.2,8.5,.491,0.2,0.5,.333,4.0,8.0,.501,.501,3.1,4.0,.767,1.5,3.1,4.6,1.3,0.7,0.1,1.5,3.0,11.6,Matt Harpring,6-7
2007-08,31.0,UTA,NBA,F,76,0,18.1,3.1,6.2,.500,0.0,0.1,.200,3.1,6.1,.506,.502,1.9,2.7,.712,1.3,1.9,3.2,1.1,0.6,0.2,1.3,2.1,8.2,Matt Harpring,6-7
2008-09,32.0,UTA,NBA,F,63,2,11.0,1.8,3.8,.461,0.0,0.0,.000,1.8,3.8,.464,.461,0.9,1.1,.764,0.7,1.2,2.0,0.4,0.5,0.1,0.5,1.6,4.4,Matt Harpring,6-7
