Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2018-19,20.0,HOU,NBA,F,28.0,0.0,7.9,0.7,1.5,0.488,0.1,0.2,0.333,0.6,1.3,0.514,0.512,0.4,0.5,0.786,0.8,0.9,1.7,0.5,0.3,0.4,0.5,2.0,1.9,Isaiah Hartenstein,7-0
2019-20,21.0,HOU,NBA,F,23.0,2.0,11.6,1.9,2.9,0.657,0.0,0.2,0.0,1.9,2.7,0.71,0.657,0.8,1.2,0.679,1.3,2.7,3.9,0.8,0.4,0.5,0.7,1.8,4.7,Isaiah Hartenstein,7-0
2020-21,22.0,TOT,NBA,F,46.0,2.0,12.2,2.0,3.7,0.55,0.0,0.1,0.333,2.0,3.6,0.558,0.556,1.0,1.5,0.648,1.4,2.5,3.9,1.2,0.4,0.8,1.0,2.3,5.1,Isaiah Hartenstein,7-0
2021-22,23.0,LAC,NBA,F,68.0,0.0,17.9,3.4,5.4,0.626,0.2,0.4,0.467,3.2,4.9,0.64,0.645,1.3,1.9,0.689,1.7,3.2,4.9,2.4,0.7,1.1,1.2,2.5,8.3,Isaiah Hartenstein,7-0
2022-23,24.0,NYK,NBA,F,75.0,7.0,19.6,2.1,4.0,0.52,0.1,0.5,0.216,2.0,3.5,0.563,0.534,0.6,0.8,0.746,2.7,3.9,6.6,1.0,0.6,0.8,0.8,2.6,4.8,Isaiah Hartenstein,7-0
