Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1970-71,22.0,BUF,NBA,F-C,81.0,,32.6,4.2,9.4,0.444,2.9,5.0,0.58,,,8.9,2.0,,,3.5,11.3,John Hummer,6-9
1971-72,23.0,BUF,NBA,F-C,55.0,,21.6,2.1,5.3,0.39,1.1,2.3,0.468,,,4.2,1.3,,,3.2,5.2,John Hummer,6-9
1972-73,24.0,BUF,NBA,F-C,66.0,,23.4,3.1,7.0,0.444,1.7,3.1,0.561,,,4.9,2.1,,,2.8,8.0,John Hummer,6-9
1973-74,25.0,TOT,NBA,F-C,53.0,,21.1,2.7,5.8,0.472,1.1,2.3,0.476,1.6,3.8,5.3,2.0,0.5,0.4,2.2,6.5,John Hummer,6-9
1974-75,26.0,SEA,NBA,F-C,43.0,,13.2,1.0,2.5,0.38,0.3,1.2,0.275,0.7,1.8,2.4,0.9,0.2,0.2,1.5,2.2,John Hummer,6-9
1975-76,27.0,SEA,NBA,F-C,29.0,,12.6,1.1,2.3,0.478,0.6,1.4,0.415,0.7,1.9,2.7,0.9,0.2,0.3,2.4,2.8,John Hummer,6-9
