Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1973-74,22.0,BOS,NBA,F,28,,5.8,1.8,3.7,0.485,0.4,0.5,0.769,0.8,1.0,1.8,0.1,0.1,0.0,0.6,3.9,Phil Hankinson,6-8
1974-75,23.0,BOS,NBA,F,3,,8.0,2.0,3.7,0.545,0.0,0.0,,0.3,2.0,2.3,0.7,0.3,0.0,1.0,4.0,Phil Hankinson,6-8
