Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1971-72,24.0,BUF,NBA,G-F,61,,22.1,5.1,13.0,0.389,1.5,2.0,0.738,2.6,1.9,2.4,11.6,Fred Hilton,6-3
1972-73,25.0,BUF,NBA,G-F,59,,12.4,3.2,8.4,0.387,0.7,0.9,0.774,1.7,1.3,1.7,7.2,Fred Hilton,6-3
