Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1975-76,23.0,KCK,NBA,G,66.0,,17.3,2.6,6.4,0.412,1.3,1.8,0.726,1.2,1.7,2.8,1.0,0.7,0.2,,2.2,6.5,Glenn Hansen,6-4
1976-77,24.0,KCK,NBA,G,41.0,,7.0,1.6,3.8,0.432,0.6,0.8,0.719,0.7,0.8,1.4,0.6,0.3,0.1,,1.1,3.8,Glenn Hansen,6-4
1977-78,25.0,TOT,NBA,G,5.0,,2.6,0.0,1.4,0.0,0.0,0.0,,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.6,0.0,Glenn Hansen,6-4
