Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1971-72,22.0,ATL,NBA,G,37.0,,7.8,1.6,3.6,0.459,0.7,0.8,0.833,1.0,0.5,1.4,4.0,Jeff Halliburton,6-5
1972-73,23.0,TOT,NBA,G,55.0,,14.3,3.1,7.2,0.434,1.3,1.6,0.807,2.0,1.7,1.9,7.5,Jeff Halliburton,6-5
