Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1973-74,24.0,LAL,NBA,G,33.0,,6.9,1.2,2.8,0.409,0.9,1.5,0.625,0.5,0.5,1.0,0.7,0.3,0.2,1.0,3.2,Nate Hawthorne,6-4
1974-75,25.0,PHO,NBA,G,50.0,,12.4,2.4,5.7,0.411,1.2,1.9,0.649,0.7,1.2,1.8,0.8,0.6,0.4,1.9,5.9,Nate Hawthorne,6-4
1975-76,26.0,PHO,NBA,G,79.0,,14.5,2.3,5.4,0.43,1.5,2.2,0.676,1.1,1.6,2.6,0.6,0.4,0.2,1.9,6.1,Nate Hawthorne,6-4
