Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1963-64,22.0,SFW,NBA,G,67.0,,15.1,2.2,5.7,0.38,0.8,1.1,0.662,1.7,1.5,2.5,5.1,Gary Hill,6-4
1964-65,23.0,TOT,NBA,G,12.0,,8.6,0.8,3.0,0.278,0.6,1.2,0.5,1.3,0.6,0.9,2.3,Gary Hill,6-4
