Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1963-64,22.0,NYK,NBA,F-G,75,,29.8,5.8,13.4,.431,,,,5.8,13.4,.431,.431,3.9,5.6,.685,,,4.0,3.4,,3.1,15.4,Art Heyman,6-5
1964-65,23.0,NYK,NBA,F-G,55,,12.1,2.1,4.9,.427,,,,2.1,4.9,.427,.427,1.6,2.4,.667,,,1.8,1.4,,1.7,5.7,Art Heyman,6-5
1967-68,26.0,TOT,ABA,F-G,73,,35.0,6.3,14.5,.432,0.5,1.8,.261,5.8,12.7,.457,.448,5.5,7.5,.731,,,6.8,3.8,3.3,2.6,18.5,Art Heyman,6-5
1968-69,27.0,MNP,ABA,F-G,71,,33.3,4.9,11.7,.421,0.5,1.7,.314,4.4,10.1,.438,.443,4.0,5.8,.697,3.1,3.8,7.0,3.1,2.3,2.7,14.4,Art Heyman,6-5
1969-70,28.0,TOT,ABA,F-G,19,,16.3,2.5,5.6,.443,0.0,0.2,.000,2.5,5.4,.461,.443,2.4,3.4,.708,1.7,1.3,3.0,1.3,2.1,1.7,7.4,Art Heyman,6-5
