Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1970-71,22.0,TOT,ABA,F,42.0,,13.2,2.3,5.8,0.396,0.1,0.3,0.417,2.2,5.5,0.395,0.406,1.2,1.4,0.817,2.0,3.6,5.6,0.8,1.0,2.0,5.9,Dan Hester,6-8
