Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1968-69,23.0,SEA,NBA,G,39,,7.0,1.0,2.9,0.333,0.2,0.4,0.571,0.9,1.0,0.9,2.2,Al Hairston,6-1
1969-70,24.0,SEA,NBA,G,3,,6.7,1.0,2.7,0.375,0.3,0.3,1.0,1.7,2.0,1.0,2.3,Al Hairston,6-1
