Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1958-59,24.0,MNL,NBA,F-C,67,,12.6,1.6,4.4,0.371,1.1,1.6,0.679,3.3,0.5,2.1,4.4,Steve Hamilton,6-6
1959-60,25.0,MNL,NBA,F-C,15,,16.5,1.9,5.1,0.377,1.2,1.5,0.783,3.9,0.5,2.6,5.1,Steve Hamilton,6-6
