Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1969-70,23.0,TOT,ABA,F,53,,28.3,5.6,13.4,.419,0.1,0.6,.167,5.5,12.8,.430,.422,2.4,3.2,.754,3.2,4.4,7.6,0.9,,,2.8,3.8,13.7,Simmie Hill,6-7
1971-72,25.0,DLC,ABA,F,70,,26.4,4.0,9.0,.447,0.1,0.2,.308,4.0,8.8,.450,.450,1.8,2.3,.787,1.8,4.0,5.8,1.3,,,1.8,3.3,9.9,Simmie Hill,6-7
1972-73,26.0,SDA,ABA,F,69,,24.0,4.6,10.8,.424,0.4,1.0,.391,4.2,9.8,.427,.442,1.5,2.0,.763,1.8,3.3,5.1,1.9,,,2.2,3.2,11.0,Simmie Hill,6-7
1973-74,27.0,SAA,ABA,F,60,,14.0,1.9,4.1,.459,0.0,0.2,.000,1.9,3.9,.481,.459,0.8,1.0,.726,1.0,1.9,2.9,1.0,0.2,0.3,1.1,2.4,4.5,Simmie Hill,6-7
