Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1948-49,28.0,ROC,BAA,G,60.0,,,3.8,11.5,0.326,1.6,2.6,0.611,,2.5,1.6,9.1,Red Holzman,5-10
1949-50,29.0,ROC,NBA,G,68.0,,,3.0,9.2,0.33,2.1,3.1,0.686,,2.9,1.0,8.2,Red Holzman,5-10
1950-51,30.0,ROC,NBA,G,68.0,,,2.7,8.3,0.326,1.9,2.6,0.726,2.2,2.2,1.4,7.3,Red Holzman,5-10
1951-52,31.0,ROC,NBA,G,65.0,,16.4,1.6,5.7,0.28,0.9,1.3,0.718,1.6,1.8,1.5,4.1,Red Holzman,5-10
1952-53,32.0,ROC,NBA,G,46.0,,8.5,0.8,3.2,0.255,0.6,0.8,0.711,0.9,0.8,1.2,2.2,Red Holzman,5-10
1953-54,33.0,MLH,NBA,G,51.0,,12.7,1.5,4.4,0.33,0.9,1.4,0.658,0.9,1.5,1.4,3.8,Red Holzman,5-10
