Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1971-72,23.0,ATL,NBA,F-C,60.0,,14.8,2.4,6.5,0.371,1.8,2.3,0.755,,,3.1,0.9,,,2.4,6.6,George Trapp,6-8
1972-73,24.0,ATL,NBA,F-C,77.0,,24.1,4.7,10.7,0.436,1.9,2.5,0.773,,,5.9,1.6,,,3.6,11.3,George Trapp,6-8
1973-74,25.0,DET,NBA,F-C,82.0,,18.2,4.1,8.5,0.481,1.2,1.6,0.739,1.2,2.6,3.8,1.0,0.6,0.4,2.8,9.3,George Trapp,6-8
1974-75,26.0,DET,NBA,F-C,78.0,,18.9,3.7,8.4,0.442,1.3,1.7,0.756,0.9,2.6,3.5,0.8,0.5,0.2,2.7,8.7,George Trapp,6-8
1975-76,27.0,DET,NBA,F-C,76.0,,14.4,3.7,7.9,0.462,0.8,1.2,0.716,1.0,2.0,3.0,0.7,0.4,0.3,2.2,8.1,George Trapp,6-8
1976-77,28.0,DET,NBA,F-C,6.0,,11.3,2.5,4.8,0.517,0.5,0.7,0.75,0.7,1.0,1.7,0.5,0.0,0.2,2.2,5.5,George Trapp,6-8
