Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1956-57,26.0,BOS,NBA,F,52,,12.9,1.5,4.9,0.309,1.3,1.7,0.775,4.0,0.6,2.6,4.4,Lou Tsioropoulos,6-5
1957-58,27.0,BOS,NBA,F,70,,26.0,2.8,8.9,0.317,2.0,3.0,0.686,6.2,1.6,3.5,7.7,Lou Tsioropoulos,6-5
1958-59,28.0,BOS,NBA,F,35,,13.9,1.7,5.4,0.316,0.7,0.9,0.758,3.1,0.6,2.1,4.1,Lou Tsioropoulos,6-5
