Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,25.0,TOT,ABA,G-F,73.0,,39.1,8.7,20.5,0.422,0.0,0.2,0.067,8.7,20.3,0.426,0.422,6.2,7.8,0.797,,,5.4,3.4,3.8,2.9,23.5,Levern Tart,6-2
1968-69,26.0,TOT,ABA,G-F,61.0,,23.0,4.5,10.6,0.422,0.0,0.0,0.0,4.5,10.6,0.424,0.422,3.2,4.2,0.757,1.6,1.6,3.2,2.3,2.4,2.3,12.1,Levern Tart,6-2
1969-70,27.0,NYA,ABA,G-F,80.0,,40.1,9.5,19.1,0.495,0.1,0.4,0.314,9.3,18.7,0.499,0.498,5.2,6.6,0.783,3.2,3.7,6.8,3.3,3.1,3.4,24.2,Levern Tart,6-2
1970-71,28.0,TOT,ABA,G-F,60.0,,30.1,6.0,14.4,0.414,0.2,0.6,0.294,5.8,13.8,0.419,0.42,3.3,4.2,0.783,1.7,2.3,4.0,2.9,2.8,2.9,15.4,Levern Tart,6-2
