Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2011-12,23.0,SAS,NBA,F,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.3,0.7,0.5,0.3,0.7,1.0,0.3,0.3,0.3,0.0,0.0,0.3,Malcolm Thomas,6-9
2012-13,24.0,TOT,NBA,F,12.0,0.0,4.8,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.4,0.7,0.625,0.4,0.9,1.3,0.3,0.2,0.2,0.3,0.7,1.3,Malcolm Thomas,6-9
2013-14,25.0,TOT,NBA,F,8.0,0.0,7.9,0.9,2.0,0.438,0.1,0.5,0.25,0.8,1.5,0.5,0.469,0.0,0.3,0.0,0.6,2.0,2.6,0.3,0.0,0.4,1.1,0.6,1.9,Malcolm Thomas,6-9
2014-15,26.0,PHI,NBA,F,17.0,0.0,11.4,1.1,2.4,0.45,0.0,0.4,0.0,1.1,1.9,0.545,0.45,0.5,0.8,0.692,0.9,2.4,3.3,0.4,0.2,0.1,0.8,1.0,2.6,Malcolm Thomas,6-9
