Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1972-73,22.0,ATL,NBA,F,10.0,,9.4,1.4,4.0,0.35,0.2,0.4,0.5,,,2.1,0.6,,,2.5,3.0,John Tschogl,6-6
1973-74,23.0,ATL,NBA,F,64.0,,7.8,0.9,2.6,0.355,0.2,0.3,0.588,0.5,0.7,1.2,0.5,0.3,0.3,1.1,2.0,John Tschogl,6-6
1974-75,24.0,PHI,NBA,F,39.0,,16.0,1.4,3.8,0.358,0.3,0.6,0.591,1.3,1.5,2.8,0.8,0.6,0.6,2.1,3.1,John Tschogl,6-6
