Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1963-64,24.0,CIN,NBA,G-F,48,,9.5,1.1,3.8,.293,,,,1.1,3.8,.293,.293,0.5,1.1,.491,,,2.4,1.1,,1.1,2.8,Tom Thacker,6-2
1964-65,25.0,CIN,NBA,G-F,55,,8.5,1.0,3.1,.333,,,,1.0,3.1,.333,.333,0.4,0.9,.489,,,2.3,0.7,,1.2,2.5,Tom Thacker,6-2
1965-66,26.0,CIN,NBA,G-F,50,,9.6,1.7,4.1,.406,,,,1.7,4.1,.406,.406,0.3,0.8,.395,,,2.4,1.2,,1.7,3.7,Tom Thacker,6-2
1967-68,28.0,BOS,NBA,G-F,65,,12.0,1.8,4.2,.419,,,,1.8,4.2,.419,.419,0.7,1.3,.512,,,2.5,1.1,,2.5,4.2,Tom Thacker,6-2
1968-69,29.0,INA,ABA,G-F,18,,19.2,2.2,6.5,.342,0.0,0.1,.000,2.2,6.4,.348,.342,1.0,1.7,.581,1.7,2.0,3.7,2.9,1.4,2.8,5.4,Tom Thacker,6-2
1969-70,30.0,INA,ABA,G-F,70,,14.5,1.0,3.0,.330,0.1,0.6,.256,0.9,2.5,.347,.354,0.5,1.0,.551,1.3,1.7,3.0,2.6,1.6,2.5,2.7,Tom Thacker,6-2
1970-71,31.0,INA,ABA,G-F,8,,11.5,0.8,2.1,.353,0.0,0.4,.000,0.8,1.8,.429,.353,0.1,0.1,1.000,0.9,1.9,2.8,0.9,1.0,2.3,1.6,Tom Thacker,6-2
