Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2004-05,24.0,TOT,NBA,F,11.0,2.0,10.6,1.1,1.8,0.6,0.0,0.0,,1.1,1.8,0.6,0.6,0.2,0.5,0.333,1.5,1.8,3.4,0.4,0.4,0.4,0.6,1.2,2.4,James Thomas,6-8
2005-06,25.0,TOT,NBA,F,22.0,0.0,6.8,0.5,0.9,0.526,0.0,0.0,,0.5,0.9,0.526,0.526,0.4,0.6,0.571,0.5,1.2,1.8,0.0,0.0,0.1,0.3,1.6,1.3,James Thomas,6-8
