Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1976-77,22.0,PHO,NBA,F-C,78,,22.4,3.6,7.0,.508,1.4,2.3,.631,1.3,3.7,5.0,1.3,0.5,0.6,,2.1,8.5,Ira Terrell,6-8
1978-79,24.0,TOT,NBA,F-C,49,,14.9,1.9,4.0,.470,0.7,1.1,.660,0.9,2.1,3.0,0.8,0.4,0.6,1.1,2.0,4.5,Ira Terrell,6-8
