Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1956-57,21.0,FTW,NBA,F-C,58,,10.9,1.6,4.4,0.352,1.0,1.5,0.655,3.6,0.3,1.3,4.1,Bill Thieben,6-7
1957-58,22.0,DET,NBA,F-C,27,,9.0,1.6,5.3,0.294,0.6,1.0,0.593,2.4,0.3,1.6,3.7,Bill Thieben,6-7
