Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,26.0,PIT,BAA,,58.0,,,3.4,11.9,0.287,1.9,2.7,0.694,,0.7,2.8,8.7
1947-48,27.0,BOS,BAA,,22.0,,,1.2,4.4,0.278,1.1,1.6,0.686,,0.2,2.4,3.5
1948-49,28.0,BOS,BAA,,30.0,,,1.0,4.1,0.244,0.5,1.0,0.5,,0.8,1.9,2.5
Career,,,BAA,,110.0,,,2.3,8.3,0.28,1.3,2.0,0.667,,0.6,2.5,6.0
,,,,,,,,,,,,,,,,,
1 season,,PIT,BAA,,58.0,,,3.4,11.9,0.287,1.9,2.7,0.694,,0.7,2.8,8.7
2 seasons,,BOS,BAA,,52.0,,,1.1,4.2,0.259,0.8,1.3,0.6,,0.6,2.1,2.9
