Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,22.0,CIN,NBA,C,58.0,,5.9,0.9,2.2,0.405,0.5,1.0,0.509,2.2,0.3,1.4,2.3
1962-63,23.0,TOT,NBA,C,53.0,,18.9,2.9,6.0,0.489,1.1,2.3,0.484,6.0,0.9,2.9,7.0
1962-63,23.0,STL,NBA,C,27.0,,10.0,1.3,3.0,0.45,0.8,1.4,0.538,3.1,0.3,1.8,3.4
1962-63,23.0,NYK,NBA,C,26.0,,28.0,4.6,9.2,0.502,1.5,3.2,0.458,8.9,1.5,4.1,10.7
1963-64,24.0,TOT,NBA,C,19.0,,13.6,1.4,3.5,0.409,0.5,1.0,0.474,3.4,0.3,2.7,3.3
1963-64,24.0,NYK,NBA,C,7.0,,15.1,1.9,3.6,0.52,1.1,2.0,0.571,3.6,0.1,2.6,4.9
1963-64,24.0,STL,NBA,C,12.0,,12.8,1.2,3.4,0.341,0.1,0.4,0.2,3.3,0.3,2.8,2.4
1964-65,25.0,BOS,NBA,C,3.0,,8.3,1.0,1.7,0.6,0.0,0.0,,2.7,1.0,1.7,2.0
Career,,,NBA,,133.0,,12.2,1.8,3.9,0.459,0.7,1.5,0.49,3.9,0.5,2.2,4.3
,,,,,,,,,,,,,,,,,
1 season,,CIN,NBA,,58.0,,5.9,0.9,2.2,0.405,0.5,1.0,0.509,2.2,0.3,1.4,2.3
2 seasons,,STL,NBA,,39.0,,10.9,1.3,3.1,0.413,0.6,1.1,0.5,3.2,0.3,2.1,3.1
2 seasons,,NYK,NBA,,33.0,,25.3,4.0,8.0,0.504,1.4,2.9,0.474,7.8,1.2,3.8,9.5
1 season,,BOS,NBA,,3.0,,8.3,1.0,1.7,0.6,0.0,0.0,,2.7,1.0,1.7,2.0
