Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019-20,24.0,MIA,NBA,PG,67,67,29.3,6.0,13.6,.439,2.0,5.8,.350,3.9,7.8,.505,.514,1.3,1.5,.850,0.3,2.4,2.7,3.3,0.8,0.2,1.7,2.3,15.3
2020-21,25.0,MIA,NBA,PG,56,44,29.5,5.7,11.8,.485,2.2,5.7,.381,3.5,6.0,.583,.578,1.0,1.1,.933,0.4,2.8,3.2,2.6,0.9,0.3,1.4,1.9,14.6
2021-22,26.0,Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee),Did Not Play (injury—knee)
2022-23,27.0,TOT,NBA,"PG,SG",63,2,13.2,2.5,5.9,.419,1.0,3.0,.339,1.5,3.0,.500,.504,0.4,0.5,.848,0.2,1.2,1.4,1.1,0.4,0.0,0.8,0.9,6.4
2022-23,27.0,LAL,NBA,SG,39,2,13.5,2.6,6.4,.406,1.1,3.2,.325,1.6,3.2,.488,.488,0.4,0.5,.810,0.1,1.3,1.4,0.9,0.3,0.1,0.8,0.9,6.7
2022-23,27.0,WAS,NBA,PG,24,0,12.7,2.3,5.0,.446,0.9,2.5,.367,1.3,2.5,.525,.537,0.5,0.5,.917,0.3,1.1,1.4,1.5,0.5,0.0,0.9,0.8,5.9
Career,,,NBA,,186,113,23.9,4.7,10.5,.451,1.7,4.8,.359,3.0,5.6,.529,.533,0.9,1.0,.876,0.3,2.1,2.4,2.4,0.7,0.2,1.3,1.7,12.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIA,NBA,,123,111,29.4,5.9,12.8,.458,2.1,5.8,.364,3.7,7.0,.535,.540,1.1,1.3,.881,0.3,2.6,2.9,3.0,0.9,0.2,1.6,2.1,15.0
1 season,,LAL,NBA,,39,2,13.5,2.6,6.4,.406,1.1,3.2,.325,1.6,3.2,.488,.488,0.4,0.5,.810,0.1,1.3,1.4,0.9,0.3,0.1,0.8,0.9,6.7
1 season,,WAS,NBA,,24,0,12.7,2.3,5.0,.446,0.9,2.5,.367,1.3,2.5,.525,.537,0.5,0.5,.917,0.3,1.1,1.4,1.5,0.5,0.0,0.9,0.8,5.9
