Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2021-22,23.0,LAL,NBA,SG,61,19,23.2,2.4,5.2,0.459,0.9,2.7,0.317,1.5,2.5,0.616,0.542,1.6,1.9,0.839,0.7,2.4,3.2,1.8,0.5,0.3,0.7,1.4,7.3
2022-23,24.0,LAL,NBA,SG,57,15,28.3,3.8,7.4,0.514,1.2,3.3,0.378,2.6,4.1,0.623,0.598,3.4,3.9,0.857,0.5,2.5,3.0,3.2,0.5,0.3,1.5,1.7,12.3
Career,,,NBA,,118,34,25.7,3.1,6.3,0.491,1.1,3.0,0.349,2.0,3.3,0.62,0.574,2.5,2.9,0.851,0.6,2.5,3.1,2.5,0.5,0.3,1.1,1.6,9.7
