Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1971-72,22.0,BAL,NBA,SG,39.0,,4.1,1.1,2.7,0.404,,,,1.1,2.7,0.404,0.404,0.5,0.8,0.667,,,0.5,0.4,,,,0.6,2.7
1972-73,23.0,BAL,NBA,SG,33.0,,19.6,3.5,8.6,0.408,,,,3.5,8.6,0.408,0.408,1.5,1.9,0.75,,,2.1,1.5,,,,1.2,8.5
1973-74,24.0,TOT,TOT,SG,12.0,,6.3,0.6,3.0,0.194,0.0,0.1,0.0,0.6,2.9,0.2,0.194,0.6,0.7,0.875,0.6,0.4,1.0,0.9,0.4,0.1,0.1,0.8,1.8
1973-74,24.0,CAP,NBA,SG,7.0,,6.9,0.4,3.1,0.136,,,,0.4,3.1,0.136,0.136,0.4,0.6,0.75,0.3,0.7,1.0,1.4,0.4,0.1,,1.0,1.3
1973-74,24.0,NYA,ABA,SG,5.0,,5.6,0.8,2.8,0.286,0.0,0.2,0.0,0.8,2.6,0.308,0.286,0.8,0.8,1.0,1.0,0.0,1.0,0.2,0.4,0.0,0.2,0.6,2.4
Career,,,TOT,,84.0,,10.5,2.0,5.0,0.389,0.0,0.2,0.0,2.0,5.0,0.39,0.389,0.9,1.2,0.735,0.6,0.4,1.2,0.9,0.4,0.1,0.2,0.9,4.8
,,,NBA,,79.0,,10.8,2.0,5.2,0.393,,,,2.0,5.2,0.393,0.393,0.9,1.2,0.724,0.3,0.7,1.2,0.9,0.4,0.1,,0.9,5.0
,,,ABA,,5.0,,5.6,0.8,2.8,0.286,0.0,0.2,0.0,0.8,2.6,0.308,0.286,0.8,0.8,1.0,1.0,0.0,1.0,0.2,0.4,0.0,0.2,0.6,2.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,"BAL,CAP",NBA,,79.0,,10.8,2.0,5.2,0.393,,,,2.0,5.2,0.393,0.393,0.9,1.2,0.724,0.3,0.7,1.2,0.9,0.4,0.1,,0.9,5.0
1 season,,NYA,ABA,,5.0,,5.6,0.8,2.8,0.286,0.0,0.2,0.0,0.8,2.6,0.308,0.286,0.8,0.8,1.0,1.0,0.0,1.0,0.2,0.4,0.0,0.2,0.6,2.4
