Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2020-21,19.0,SAC,NBA,SG,13,0,7.2,1.2,2.9,0.395,0.4,1.5,0.263,0.8,1.5,0.526,0.461,0.4,0.4,1.0,0.2,0.6,0.8,0.5,0.3,0.1,0.2,0.6,3.1
2021-22,20.0,SAC,NBA,SG,19,0,7.1,1.3,3.1,0.414,0.3,0.9,0.278,1.0,2.1,0.475,0.457,0.4,0.7,0.5,0.2,0.5,0.7,0.4,0.1,0.1,0.3,0.5,3.2
Career,,,NBA,,32,0,7.1,1.2,3.0,0.406,0.3,1.2,0.27,0.9,1.8,0.492,0.458,0.4,0.6,0.632,0.2,0.5,0.7,0.4,0.2,0.1,0.3,0.6,3.1
