Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1970-71,22.0,ATL,NBA,,7,,5.6,0.6,1.3,0.444,0.7,1.3,0.556,1.7,0.1,0.7,1.9
Career,,,NBA,,7,,5.6,0.6,1.3,0.444,0.7,1.3,0.556,1.7,0.1,0.7,1.9
