Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1946-47,23.0,STB,BAA,,60.0,,,2.4,8.0,0.297,1.2,2.7,0.438,,0.3,1.6,5.9
1947-48,24.0,STB,BAA,,46.0,,,1.5,5.6,0.264,0.9,1.5,0.588,,0.3,1.3,3.8
1948-49,25.0,TOT,BAA,,45.0,,,0.6,2.6,0.246,0.6,1.0,0.659,,0.4,0.7,1.9
1948-49,25.0,STB,BAA,,19.0,,,0.6,2.3,0.25,0.8,0.9,0.882,,0.6,0.6,1.9
1948-49,25.0,PRO,BAA,,26.0,,,0.7,2.8,0.243,0.5,1.0,0.519,,0.3,0.7,1.9
Career,,,BAA,,151.0,,,1.6,5.7,0.28,0.9,1.8,0.511,,0.3,1.2,4.1
,,,,,,,,,,,,,,,,,
3 seasons,,STB,BAA,,125.0,,,1.8,6.2,0.283,1.0,2.0,0.51,,0.3,1.3,4.5
1 season,,PRO,BAA,,26.0,,,0.7,2.8,0.243,0.5,1.0,0.519,,0.3,0.7,1.9
