Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1966-67,25.0,CIN,NBA,PG,76.0,,15.0,3.6,7.9,0.457,,,,3.6,7.9,0.457,0.457,1.6,2.0,0.779,,,1.8,1.4,,,,2.6,8.8
1967-68,26.0,TOT,NBA,PG,75.0,,27.3,5.9,13.5,0.44,,,,5.9,13.5,0.44,0.44,3.8,4.7,0.821,,,3.6,2.9,,,,2.5,15.7
1967-68,26.0,CIN,NBA,PG,2.0,,8.0,1.5,5.0,0.3,,,,1.5,5.0,0.3,0.3,1.5,3.5,0.429,,,2.0,2.5,,,,2.0,4.5
1967-68,26.0,CHI,NBA,PG,73.0,,27.8,6.0,13.7,0.441,,,,6.0,13.7,0.441,0.441,3.9,4.7,0.828,,,3.7,2.9,,,,2.5,16.0
1968-69,27.0,TOT,NBA,PG,83.0,,31.5,7.5,17.4,0.433,,,,7.5,17.4,0.433,0.433,5.0,5.9,0.839,,,3.7,4.5,,,,3.1,20.0
1968-69,27.0,CHI,NBA,PG,18.0,,30.6,6.9,16.3,0.423,,,,6.9,16.3,0.423,0.423,5.3,6.3,0.833,,,3.8,3.2,,,,2.9,19.1
1968-69,27.0,MIL,NBA,PG,65.0,,31.8,7.7,17.7,0.436,,,,7.7,17.7,0.436,0.436,4.9,5.8,0.841,,,3.6,4.9,,,,3.2,20.3
1969-70,28.0,MIL,NBA,PG,81.0,,34.1,8.2,17.2,0.477,,,,8.2,17.2,0.477,0.477,5.4,6.0,0.898,,,3.2,5.5,,,,3.1,21.8
1970-71,29.0,CIN,NBA,SG,71.0,,19.3,5.3,11.5,0.458,,,,5.3,11.5,0.458,0.458,2.7,3.2,0.855,,,2.0,1.9,,,,2.3,13.3
1971-72,30.0,LAL,NBA,SG,64.0,,15.7,4.1,8.4,0.49,,,,4.1,8.4,0.49,0.49,1.7,2.0,0.86,,,1.8,2.2,,,,2.2,9.9
1972-73,31.0,TOT,NBA,SG,44.0,,14.3,3.0,6.5,0.462,,,,3.0,6.5,0.462,0.462,0.7,0.9,0.821,,,1.4,1.9,,,,1.6,6.8
1972-73,31.0,LAL,NBA,SG,6.0,,7.8,2.3,4.7,0.5,,,,2.3,4.7,0.5,0.5,1.0,1.3,0.75,,,1.2,1.3,,,,1.8,5.7
1972-73,31.0,BAL,NBA,SG,38.0,,15.3,3.1,6.8,0.458,,,,3.1,6.8,0.458,0.458,0.7,0.8,0.839,,,1.4,2.0,,,,1.6,6.9
1973-74,32.0,SDA,ABA,SG,49.0,,15.9,3.8,8.3,0.457,0.2,0.6,0.267,3.6,7.7,0.472,0.467,1.1,1.4,0.765,0.6,1.0,1.6,2.3,0.5,0.0,1.0,1.5,8.8
Career,,,TOT,,543.0,,22.7,5.5,11.9,0.456,0.2,0.6,0.267,5.4,11.9,0.457,0.457,3.0,3.6,0.846,0.6,1.0,2.5,3.0,0.5,0.0,1.0,2.5,14.0
,,,NBA,,494.0,,23.4,5.6,12.3,0.456,,,,5.6,12.3,0.456,0.456,3.2,3.8,0.849,,,2.6,3.1,,,,2.6,14.5
,,,ABA,,49.0,,15.9,3.8,8.3,0.457,0.2,0.6,0.267,3.6,7.7,0.472,0.467,1.1,1.4,0.765,0.6,1.0,1.6,2.3,0.5,0.0,1.0,1.5,8.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,CIN,NBA,,149.0,,16.9,4.4,9.6,0.457,,,,4.4,9.6,0.457,0.457,2.1,2.6,0.817,,,1.9,1.7,,,,2.4,10.9
2 seasons,,MIL,NBA,,146.0,,33.1,8.0,17.4,0.458,,,,8.0,17.4,0.458,0.458,5.2,5.9,0.873,,,3.4,5.3,,,,3.2,21.1
2 seasons,,CHI,NBA,,91.0,,28.4,6.2,14.2,0.437,,,,6.2,14.2,0.437,0.437,4.2,5.0,0.83,,,3.7,3.0,,,,2.5,16.6
2 seasons,,LAL,NBA,,70.0,,15.1,3.9,8.0,0.49,,,,3.9,8.0,0.49,0.49,1.7,2.0,0.854,,,1.7,2.1,,,,2.1,9.6
1 season,,SDA,ABA,,49.0,,15.9,3.8,8.3,0.457,0.2,0.6,0.267,3.6,7.7,0.472,0.467,1.1,1.4,0.765,0.6,1.0,1.6,2.3,0.5,0.0,1.0,1.5,8.8
1 season,,BAL,NBA,,38.0,,15.3,3.1,6.8,0.458,,,,3.1,6.8,0.458,0.458,0.7,0.8,0.839,,,1.4,2.0,,,,1.6,6.9
