Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,22.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy)
1968-69,23.0,PHI,NBA,C,27,,6.6,0.8,2.4,.344,,,,0.8,2.4,.344,.344,0.4,0.6,.647,,,2.5,0.3,,,,1.7,2.0
1969-70,24.0,TOT,ABA,C,80,,29.5,4.8,10.2,.475,0.0,0.0,.000,4.8,10.1,.476,.475,2.4,3.8,.625,1.8,8.1,10.0,1.9,,,3.1,3.4,12.0
1969-70,24.0,PTP,ABA,C,34,,23.2,2.9,6.7,.437,0.0,0.0,,2.9,6.7,.437,.437,1.5,2.9,.531,1.2,6.3,7.5,1.6,,,3.2,2.9,7.4
1969-70,24.0,LAS,ABA,C,46,,34.1,6.2,12.7,.491,0.0,0.0,.000,6.2,12.7,.491,.491,3.0,4.5,.670,2.3,9.5,11.7,2.2,,,3.0,3.8,15.4
1970-71,25.0,MMP,ABA,C,56,,19.7,2.5,5.9,.430,0.0,0.0,.000,2.5,5.9,.432,.430,1.2,1.9,.632,1.1,4.0,5.2,1.6,,,1.8,2.2,6.3
1971-72,26.0,FLO,ABA,C,64,,13.9,1.6,3.5,.458,0.0,0.0,.000,1.6,3.5,.464,.458,0.8,1.2,.632,1.0,3.5,4.4,1.0,,,1.4,1.7,4.0
1972-73,27.0,TOT,ABA,C,14,,12.0,0.9,2.8,.308,0.0,0.0,,0.9,2.8,.308,.308,0.7,1.0,.714,1.6,3.6,5.2,0.5,,,1.1,1.7,2.4
1972-73,27.0,SDA,ABA,C,8,,16.9,1.3,3.9,.323,0.0,0.0,,1.3,3.9,.323,.323,1.1,1.5,.750,2.5,5.4,7.9,0.8,,,1.5,2.0,3.6
1972-73,27.0,INA,ABA,C,6,,5.5,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,.250,0.2,0.3,.500,0.5,1.2,1.7,0.2,,,0.5,1.3,0.8
Career,,,TOT,,241,,19.5,2.8,6.1,.452,0.0,0.0,.000,2.8,6.1,.454,.452,1.4,2.1,.631,1.4,5.4,6.3,1.4,,,2.1,2.4,6.9
,,,ABA,,214,,21.1,3.0,6.6,.457,0.0,0.0,.000,3.0,6.6,.459,.457,1.5,2.3,.630,1.4,5.4,6.7,1.5,,,2.1,2.5,7.5
,,,NBA,,27,,6.6,0.8,2.4,.344,,,,0.8,2.4,.344,.344,0.4,0.6,.647,,,2.5,0.3,,,,1.7,2.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,FLO,ABA,,64,,13.9,1.6,3.5,.458,0.0,0.0,.000,1.6,3.5,.464,.458,0.8,1.2,.632,1.0,3.5,4.4,1.0,,,1.4,1.7,4.0
1 season,,MMP,ABA,,56,,19.7,2.5,5.9,.430,0.0,0.0,.000,2.5,5.9,.432,.430,1.2,1.9,.632,1.1,4.0,5.2,1.6,,,1.8,2.2,6.3
1 season,,LAS,ABA,,46,,34.1,6.2,12.7,.491,0.0,0.0,.000,6.2,12.7,.491,.491,3.0,4.5,.670,2.3,9.5,11.7,2.2,,,3.0,3.8,15.4
1 season,,PTP,ABA,,34,,23.2,2.9,6.7,.437,0.0,0.0,,2.9,6.7,.437,.437,1.5,2.9,.531,1.2,6.3,7.5,1.6,,,3.2,2.9,7.4
1 season,,PHI,NBA,,27,,6.6,0.8,2.4,.344,,,,0.8,2.4,.344,.344,0.4,0.6,.647,,,2.5,0.3,,,,1.7,2.0
1 season,,SDA,ABA,,8,,16.9,1.3,3.9,.323,0.0,0.0,,1.3,3.9,.323,.323,1.1,1.5,.750,2.5,5.4,7.9,0.8,,,1.5,2.0,3.6
1 season,,INA,ABA,,6,,5.5,0.3,1.3,.250,0.0,0.0,,0.3,1.3,.250,.250,0.2,0.3,.500,0.5,1.2,1.7,0.2,,,0.5,1.3,0.8
