Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,28.0,TOT,NBA,,54.0,,,3.0,9.8,0.309,1.3,2.4,0.55,,2.1,3.1,7.4
1949-50,28.0,INO,NBA,,17.0,,,1.0,3.1,0.321,0.4,1.1,0.389,,0.4,1.9,2.4
1949-50,28.0,DNN,NBA,,37.0,,,3.9,12.8,0.308,1.7,3.0,0.577,,2.8,3.7,9.6
Career,,,NBA,,54.0,,,3.0,9.8,0.309,1.3,2.4,0.55,,2.1,3.1,7.4
,,,,,,,,,,,,,,,,,
1 season,,DNN,NBA,,37.0,,,3.9,12.8,0.308,1.7,3.0,0.577,,2.8,3.7,9.6
1 season,,INO,NBA,,17.0,,,1.0,3.1,0.321,0.4,1.1,0.389,,0.4,1.9,2.4
