Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1963-64,22.0,PHI,NBA,F,20,,14.0,1.6,4.5,0.356,1.7,2.5,0.68,3.6,0.6,2.7,4.9,Jerry Greenspan,6-5
1964-65,23.0,PHI,NBA,F,5,,9.8,1.6,2.6,0.615,1.6,1.6,1.0,2.2,0.0,2.4,4.8,Jerry Greenspan,6-5
