Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1951-52,24.0,NYK,NBA,F-C,66.0,,29.3,3.5,8.0,0.442,4.2,5.2,0.806,10.0,1.7,3.4,11.2,Harry Gallatin,6-6
1952-53,25.0,NYK,NBA,F-C,70.0,,33.3,4.0,9.1,0.444,4.3,6.1,0.7,13.1,1.8,3.2,12.4,Harry Gallatin,6-6
1953-54,26.0,NYK,NBA,F-C,72.0,,37.4,3.6,8.9,0.404,6.0,7.7,0.784,15.3,2.1,2.9,13.2,Harry Gallatin,6-6
1954-55,27.0,NYK,NBA,F-C,72.0,,35.4,4.6,11.9,0.384,5.5,6.7,0.814,13.8,2.4,2.9,14.6,Harry Gallatin,6-6
1955-56,28.0,NYK,NBA,F-C,72.0,,33.0,4.5,11.6,0.386,5.0,6.3,0.787,10.3,2.3,3.1,13.9,Harry Gallatin,6-6
1956-57,29.0,NYK,NBA,F-C,72.0,,27.0,4.6,11.3,0.406,5.8,7.2,0.8,10.1,1.2,2.8,15.0,Harry Gallatin,6-6
1957-58,30.0,DET,NBA,F-C,72.0,,27.6,4.7,12.5,0.379,5.4,6.9,0.787,10.4,1.2,3.0,14.9,Harry Gallatin,6-6
