Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1969-70,23.0,CIN,NBA,G-F,57.0,,20.4,3.1,7.7,0.406,1.2,1.6,0.747,,,3.8,3.1,,,2.9,7.5,Herm Gilliam,6-3
1970-71,24.0,BUF,NBA,G-F,80.0,,26.0,4.7,11.2,0.422,1.8,2.4,0.751,,,4.2,3.6,,,3.1,11.2,Herm Gilliam,6-3
1971-72,25.0,ATL,NBA,G-F,82.0,,28.5,4.2,9.4,0.446,1.8,2.1,0.838,,,4.1,4.6,,,2.8,10.2,Herm Gilliam,6-3
1972-73,26.0,ATL,NBA,G-F,76.0,,36.1,6.2,13.3,0.468,1.6,2.0,0.82,,,5.3,6.3,,,3.4,14.0,Herm Gilliam,6-3
1973-74,27.0,ATL,NBA,G-F,62.0,,32.3,6.2,13.6,0.454,1.7,2.2,0.791,1.0,3.3,4.3,5.7,2.2,0.3,3.1,14.1,Herm Gilliam,6-3
1974-75,28.0,ATL,NBA,G-F,60.0,,23.2,5.2,12.3,0.427,1.6,1.9,0.832,1.3,2.1,3.4,2.8,1.3,0.2,2.1,12.0,Herm Gilliam,6-3
1975-76,29.0,SEA,NBA,G-F,81.0,,20.3,3.7,8.3,0.442,1.1,1.4,0.776,0.7,2.0,2.7,2.5,1.0,0.1,1.7,8.5,Herm Gilliam,6-3
1976-77,30.0,POR,NBA,G-F,80.0,,20.8,4.1,9.3,0.438,1.2,1.5,0.767,0.8,1.7,2.5,2.1,1.0,0.1,2.1,9.3,Herm Gilliam,6-3
