Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1949-50,24.0,PHW,NBA,F-C,63,,,5.0,14.5,0.342,3.6,4.7,0.767,,1.9,3.7,13.5,Vern Gardner,6-5
1950-51,25.0,PHW,NBA,F-C,61,,,2.1,6.3,0.337,1.1,1.6,0.711,3.9,1.5,2.4,5.4,Vern Gardner,6-5
1951-52,26.0,PHW,NBA,F-C,27,,18.8,2.7,7.2,0.371,0.6,0.9,0.652,4.1,1.4,2.2,5.9,Vern Gardner,6-5
