Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1971-72,23.0,HOU,NBA,F-G,64.0,,11.8,1.4,4.1,0.34,0.9,1.0,0.833,,,2.2,0.8,,,2.0,3.7,Dick Gibbs,6-5
1972-73,24.0,TOT,NBA,F-G,67.0,,11.0,1.2,3.3,0.36,0.7,0.9,0.746,,,1.4,0.9,,,1.7,3.1,Dick Gibbs,6-5
1973-74,25.0,SEA,NBA,F-G,71.0,,21.5,4.3,9.9,0.431,2.3,2.8,0.806,1.3,1.9,3.1,1.1,0.5,0.3,2.7,10.8,Dick Gibbs,6-5
1974-75,26.0,WSB,NBA,F-G,59.0,,7.2,1.3,3.2,0.389,0.8,1.1,0.75,0.4,0.6,1.0,0.3,0.2,0.1,1.0,3.3,Dick Gibbs,6-5
1975-76,27.0,BUF,NBA,F-G,72.0,,12.0,1.8,4.2,0.429,1.1,1.3,0.828,0.6,0.9,1.5,0.7,0.2,0.2,1.8,4.7,Dick Gibbs,6-5
