Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1956-57,23.0,ROC,NBA,G-F,13,,32.5,3.8,11.0,.350,3.8,5.3,.710,5.2,3.6,2.8,11.5,Si Green,6-2
1958-59,25.0,TOT,NBA,G-F,46,,24.1,3.2,9.0,.352,2.3,3.5,.650,5.5,2.5,2.8,8.6,Si Green,6-2
1959-60,26.0,STL,NBA,G-F,70,,19.3,2.3,6.1,.372,1.6,2.5,.634,3.7,1.9,2.1,6.1,Si Green,6-2
1960-61,27.0,STL,NBA,G-F,76,,25.9,3.5,9.4,.366,2.3,3.3,.704,5.0,3.4,3.1,9.2,Si Green,6-2
1961-62,28.0,TOT,NBA,G-F,71,,33.6,4.8,12.7,.377,3.1,4.4,.701,5.6,4.5,3.2,12.7,Si Green,6-2
1962-63,29.0,CHZ,NBA,G-F,73,,36.3,4.4,10.7,.411,2.9,4.2,.683,4.6,5.8,3.8,11.7,Si Green,6-2
1963-64,30.0,BAL,NBA,G-F,75,,27.5,3.8,9.2,.415,2.6,3.9,.683,3.8,2.9,3.0,10.3,Si Green,6-2
1964-65,31.0,BAL,NBA,G-F,70,,15.5,2.2,5.3,.413,1.4,2.3,.627,2.4,2.0,1.9,5.8,Si Green,6-2
