Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1967-68,27.0,KEN,ABA,G,3,,12.0,1.3,5.3,0.25,0.3,0.3,1.0,1.0,5.0,0.2,0.281,0.3,0.7,0.5,,,3.3,0.0,0.0,1.3,3.3,Smokey Gaines,6-1
