Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1974-75,23.0,SEA,NBA,F,75,,30.4,5.0,10.3,.489,1.4,1.9,.722,1.8,4.6,6.4,2.2,0.8,0.3,3.9,11.5,Leonard Gray,6-8
1975-76,24.0,SEA,NBA,F,66,,32.4,6.0,12.6,.474,1.9,2.6,.746,1.7,4.4,6.0,3.1,1.1,0.5,3.9,13.8,Leonard Gray,6-8
1976-77,25.0,TOT,NBA,F,83,,19.7,3.1,7.1,.436,1.4,1.9,.747,1.0,2.5,3.5,1.5,0.7,0.4,3.3,7.6,Leonard Gray,6-8
