Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1953-54,25.0,PHW,NBA,G,71.0,,37.3,3.6,10.4,0.352,2.2,3.7,0.59,5.4,4.4,3.0,9.5,Jack George,6-2
1954-55,26.0,PHW,NBA,G,68.0,,36.5,4.3,11.1,0.385,2.8,4.3,0.66,4.4,5.3,2.8,11.4,Jack George,6-2
1955-56,27.0,PHW,NBA,G,72.0,,39.4,4.9,13.1,0.374,4.1,5.4,0.757,4.3,6.3,2.8,13.9,Jack George,6-2
1956-57,28.0,PHW,NBA,G,67.0,,33.3,3.8,11.2,0.337,3.0,4.4,0.683,4.7,4.6,2.5,10.5,Jack George,6-2
1957-58,29.0,PHW,NBA,G,72.0,,26.5,3.2,8.7,0.37,2.5,3.4,0.736,4.0,3.3,1.9,8.9,Jack George,6-2
1958-59,30.0,TOT,NBA,G,71.0,,26.5,3.3,9.5,0.346,2.2,2.9,0.754,4.1,3.1,2.1,8.7,Jack George,6-2
1959-60,31.0,NYK,NBA,G,69.0,,23.2,3.6,9.4,0.385,2.2,2.9,0.767,2.9,3.5,2.1,9.5,Jack George,6-2
1960-61,32.0,NYK,NBA,G,16.0,,16.8,1.9,5.8,0.333,1.3,1.9,0.667,2.0,2.4,2.3,5.1,Jack George,6-2
