Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1971-72,21.0,KEN,ABA,G,78.0,,21.8,2.6,5.7,0.45,0.0,0.0,0.0,2.6,5.7,0.453,0.45,1.2,1.8,0.679,1.3,2.2,3.5,2.6,,,1.4,2.6,6.4,Mike Gale,6-4
1972-73,22.0,KEN,ABA,G,81.0,,22.9,2.7,5.7,0.471,0.0,0.1,0.167,2.7,5.6,0.475,0.472,1.2,1.8,0.699,1.0,2.0,3.0,3.1,1.6,,1.3,2.6,6.6,Mike Gale,6-4
1973-74,23.0,TOT,ABA,G,80.0,,31.2,3.9,9.0,0.436,0.0,0.2,0.118,3.9,8.8,0.444,0.438,1.3,1.8,0.75,1.3,3.3,4.6,4.1,2.1,1.0,2.2,3.0,9.2,Mike Gale,6-4
1974-75,24.0,NYA,ABA,G,72.0,,22.6,3.2,6.8,0.463,0.1,0.3,0.304,3.1,6.5,0.471,0.471,1.0,1.3,0.791,1.3,1.9,3.3,2.3,1.2,0.7,1.5,1.8,7.4,Mike Gale,6-4
1975-76,25.0,SAA,ABA,G,78.0,,22.8,2.9,6.5,0.455,0.0,0.2,0.176,2.9,6.3,0.464,0.458,0.8,1.0,0.8,0.6,2.0,2.7,3.1,1.6,0.5,1.8,1.9,6.8,Mike Gale,6-4
1976-77,26.0,SAS,NBA,G,82.0,,31.7,4.3,9.2,0.468,,,,4.3,9.2,0.468,0.468,1.7,2.0,0.82,0.7,2.7,3.3,5.8,2.3,0.6,,2.7,10.3,Mike Gale,6-4
1977-78,27.0,SAS,NBA,G,70.0,,29.9,3.9,8.3,0.473,,,,3.9,8.3,0.473,0.473,1.2,1.4,0.87,0.8,2.4,3.2,5.4,2.3,0.4,2.5,2.4,9.1,Mike Gale,6-4
1978-79,28.0,SAS,NBA,G,82.0,,25.9,3.5,7.5,0.464,,,,3.5,7.5,0.464,0.464,1.1,1.3,0.843,0.5,1.8,2.3,4.6,1.9,0.5,1.9,2.3,8.0,Mike Gale,6-4
1979-80,29.0,SAS,NBA,G,67.0,,22.0,2.6,5.6,0.454,0.0,0.2,0.154,2.5,5.4,0.464,0.456,1.4,1.8,0.808,0.5,1.8,2.3,4.7,1.8,0.2,1.7,2.0,6.6,Mike Gale,6-4
1980-81,30.0,TOT,NBA,G,77.0,,14.4,2.0,4.0,0.508,0.0,0.1,0.286,2.0,3.9,0.513,0.511,0.7,0.9,0.809,0.2,1.1,1.3,2.2,1.2,0.1,1.0,1.5,4.8,Mike Gale,6-4
1981-82,31.0,GSW,NBA,G,75.0,70.0,23.9,2.5,5.0,0.496,0.0,0.1,0.0,2.5,4.9,0.503,0.496,0.7,0.9,0.785,0.5,2.0,2.5,3.5,1.6,0.4,1.7,2.3,5.6,Mike Gale,6-4
