Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2021-22,19.0,HOU,NBA,G,67,67,31.9,6.1,14.2,0.426,2.3,6.8,0.343,3.7,7.4,0.502,0.508,2.8,3.5,0.797,0.5,2.9,3.4,2.6,0.7,0.3,2.0,1.5,17.3,Jalen Green,6-4
2022-23,20.0,HOU,NBA,G,69,69,34.1,7.4,17.9,0.416,2.5,7.4,0.339,4.9,10.5,0.471,0.486,4.6,5.8,0.794,0.6,3.2,3.8,3.6,0.8,0.3,2.7,1.7,22.1,Jalen Green,6-4
