Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
2018-19,23.0,CHO,NBA,G,46.0,3.0,14.7,1.6,4.7,0.343,0.7,2.6,0.281,0.9,2.1,0.421,0.421,0.8,1.0,0.761,0.2,1.2,1.4,2.6,0.5,0.0,0.7,1.0,4.7,Devonte' Graham,6-1
2019-20,24.0,CHO,NBA,G,63.0,53.0,35.1,5.8,15.3,0.382,3.5,9.3,0.373,2.4,6.0,0.397,0.495,3.0,3.7,0.82,0.7,2.7,3.4,7.5,1.0,0.2,2.9,1.8,18.2,Devonte' Graham,6-1
2020-21,25.0,CHO,NBA,G,55.0,44.0,30.2,4.6,12.2,0.377,3.3,8.7,0.375,1.3,3.5,0.38,0.51,2.4,2.9,0.842,0.4,2.3,2.7,5.4,0.9,0.1,1.5,1.4,14.8,Devonte' Graham,6-1
2021-22,26.0,NOP,NBA,G,76.0,63.0,28.4,3.9,10.7,0.363,2.5,7.4,0.341,1.4,3.3,0.413,0.481,1.6,1.8,0.843,0.5,1.8,2.3,4.2,0.9,0.2,1.4,1.3,11.9,Devonte' Graham,6-1
2022-23,27.0,TOT,NBA,G,69.0,6.0,18.0,2.2,5.8,0.375,1.6,4.6,0.354,0.6,1.3,0.448,0.514,1.3,1.7,0.763,0.3,1.4,1.7,2.7,0.6,0.2,0.7,1.1,7.3,Devonte' Graham,6-1
