Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1968-69,21.0,LAS,ABA,C-F,58.0,,22.7,3.2,7.6,0.419,0.0,0.0,0.0,3.2,7.6,0.42,0.419,2.7,5.0,0.538,1.9,3.6,5.5,0.9,2.2,3.4,9.1,Dennis Grey,6-8
1969-70,22.0,NYA,ABA,C-F,4.0,,18.5,1.5,6.0,0.25,0.0,0.0,,1.5,6.0,0.25,0.25,1.5,3.0,0.5,2.8,3.5,6.3,0.0,0.8,3.8,4.5,Dennis Grey,6-8
