Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1961-62,22.0,BOS,NBA,PG,67.0,,10.6,1.6,4.6,0.355,0.7,1.3,0.581,1.6,1.0,1.6,4.0
1962-63,23.0,SFW,NBA,SG,75.0,,24.0,3.4,8.6,0.398,1.3,2.0,0.638,3.0,1.8,2.5,8.1
1963-64,24.0,SFW,NBA,SG,66.0,,30.5,3.9,10.5,0.37,2.2,3.3,0.67,3.8,3.1,3.7,10.0
1964-65,25.0,SFW,NBA,SG,73.0,,21.1,2.7,7.6,0.358,1.6,2.7,0.603,2.6,2.0,2.5,7.1
1965-66,26.0,SFW,NBA,SG,67.0,,12.9,1.6,4.5,0.35,0.8,1.3,0.621,2.0,1.7,1.4,4.0
Career,,,NBA,,348.0,,19.9,2.7,7.2,0.37,1.3,2.1,0.629,2.6,1.9,2.4,6.7
,,,,,,,,,,,,,,,,,
4 seasons,,SFW,NBA,,281.0,,22.1,2.9,7.8,0.373,1.5,2.3,0.636,2.8,2.1,2.5,7.3
1 season,,BOS,NBA,,67.0,,10.6,1.6,4.6,0.355,0.7,1.3,0.581,1.6,1.0,1.6,4.0
