Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1951-52,25.0,PHW,NBA,SF,45.0,,10.5,1.2,3.1,0.386,0.5,0.6,0.75,1.8,1.0,1.5,2.9
1952-53,26.0,INO,NBA,SF,66.0,,21.6,2.6,7.3,0.357,1.8,2.4,0.745,4.7,1.2,1.8,7.1
Career,,,NBA,,111.0,,17.1,2.0,5.6,0.363,1.3,1.7,0.746,3.6,1.1,1.7,5.4
,,,,,,,,,,,,,,,,,
1 season,,INO,NBA,,66.0,,21.6,2.6,7.3,0.357,1.8,2.4,0.745,4.7,1.2,1.8,7.1
1 season,,PHW,NBA,,45.0,,10.5,1.2,3.1,0.386,0.5,0.6,0.75,1.8,1.0,1.5,2.9
