Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,24.0,INA,ABA,C,65.0,,18.5,2.1,5.2,0.407,0.0,0.0,0.0,2.1,5.2,0.411,0.407,1.8,2.9,0.612,,,5.8,0.4,,,1.1,2.1,6.0
1968-69,25.0,INA,ABA,C,64.0,,17.4,1.9,4.3,0.439,0.0,0.0,,1.9,4.3,0.439,0.439,1.6,2.2,0.711,2.0,3.6,5.6,0.5,,,1.1,2.1,5.4
1969-70,26.0,CAR,ABA,C,83.0,,26.7,3.4,8.2,0.409,0.0,0.1,0.0,3.4,8.1,0.413,0.409,2.5,3.8,0.663,2.8,5.5,8.3,1.5,,,1.7,2.8,9.2
1970-71,27.0,CAR,ABA,C,82.0,,27.1,4.6,9.4,0.488,0.0,0.0,0.0,4.6,9.4,0.488,0.488,2.5,4.1,0.603,3.2,6.2,9.4,1.3,,,2.4,3.4,11.7
1971-72,28.0,DLC,ABA,C,6.0,,20.8,1.8,4.2,0.44,0.0,0.0,,1.8,4.2,0.44,0.44,1.2,1.8,0.636,2.5,3.3,5.8,0.8,,,1.5,1.7,4.8
1972-73,29.0,INA,ABA,C,9.0,,6.2,0.4,1.6,0.286,0.0,0.0,,0.4,1.6,0.286,0.286,0.7,1.2,0.545,0.3,1.3,1.7,0.4,,,0.7,1.6,1.6
Career,,,ABA,,309.0,,22.4,3.0,6.8,0.441,0.0,0.0,0.0,3.0,6.8,0.443,0.441,2.1,3.2,0.639,2.6,5.0,7.3,1.0,,,1.6,2.6,8.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CAR,ABA,,165.0,,26.9,4.0,8.8,0.451,0.0,0.0,0.0,4.0,8.8,0.453,0.451,2.5,3.9,0.632,3.0,5.8,8.8,1.4,,,2.0,3.1,10.4
3 seasons,,INA,ABA,,138.0,,17.2,1.9,4.6,0.418,0.0,0.0,0.0,1.9,4.6,0.42,0.418,1.6,2.5,0.651,1.8,3.3,5.4,0.5,,,1.1,2.1,5.4
1 season,,DLC,ABA,,6.0,,20.8,1.8,4.2,0.44,0.0,0.0,,1.8,4.2,0.44,0.44,1.2,1.8,0.636,2.5,3.3,5.8,0.8,,,1.5,1.7,4.8
