Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,27.0,STB,BAA,,60.0,,,2.1,6.7,0.307,1.6,2.9,0.558,,2.5,2.2,5.7
1949-50,28.0,STB,NBA,,66.0,,,2.1,6.4,0.325,1.3,2.7,0.494,,2.0,2.4,5.5
1950-51,29.0,PHW,NBA,,7.0,,,0.3,0.9,0.333,0.3,0.9,0.333,1.3,0.3,0.3,0.9
Career,,,TOT,,133.0,,,2.0,6.2,0.316,1.4,2.7,0.522,1.3,2.1,2.2,5.4
,,,NBA,,73.0,,,1.9,5.8,0.326,1.2,2.5,0.489,1.3,1.8,2.2,5.0
,,,BAA,,60.0,,,2.1,6.7,0.307,1.6,2.9,0.558,,2.5,2.2,5.7
,,,,,,,,,,,,,,,,,
2 seasons,,STB,BAA,,126.0,,,2.1,6.5,0.316,1.5,2.8,0.526,,2.2,2.3,5.6
1 season,,PHW,NBA,,7.0,,,0.3,0.9,0.333,0.3,0.9,0.333,1.3,0.3,0.3,0.9
