Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player,Ht
1995-96,22.0,CHH,NBA,C,71.0,21.0,12.5,1.5,3.5,0.423,0.0,0.0,,1.5,3.5,0.423,0.423,1.0,1.3,0.763,1.0,1.6,2.6,0.2,0.1,0.1,0.5,2.4,4.0,George Zidek,7-0
1996-97,23.0,TOT,NBA,C,52.0,2.0,7.2,0.9,2.3,0.415,0.0,0.0,0.0,0.9,2.2,0.422,0.415,0.9,1.1,0.789,0.7,1.0,1.7,0.3,0.1,0.1,0.5,1.2,2.8,George Zidek,7-0
1997-98,24.0,TOT,NBA,C,12.0,0.0,5.3,0.6,2.4,0.241,0.1,0.2,0.5,0.5,2.3,0.222,0.259,1.2,1.3,0.875,0.3,1.1,1.4,0.2,0.0,0.2,0.3,0.8,2.4,George Zidek,7-0
