Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,BLK,TOV,PF,PTS,Player,Ht
1971-72,23.0,TOT,ABA,F,12.0,,5.5,1.5,2.8,0.529,0.0,0.0,,1.5,2.8,0.529,0.529,0.1,0.1,1.0,1.2,1.5,2.7,0.4,,0.3,0.8,3.1,Rick Fisher,6-5
