Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1953-54,23.0,BLB,NBA,C,72.0,,37.1,5.7,13.7,0.417,6.2,9.8,0.638,13.3,1.1,3.5,17.6,Ray Felix,6-11
1954-55,24.0,NYK,NBA,C,72.0,,28.1,5.1,11.6,0.438,4.3,6.9,0.622,11.4,0.9,4.0,14.4,Ray Felix,6-11
1955-56,25.0,NYK,NBA,C,72.0,,23.6,3.8,9.3,0.415,4.6,6.5,0.706,8.7,0.7,4.1,12.3,Ray Felix,6-11
1956-57,26.0,NYK,NBA,C,72.0,,22.5,4.1,9.8,0.416,3.8,5.2,0.747,8.2,0.5,3.9,12.0,Ray Felix,6-11
1957-58,27.0,NYK,NBA,C,72.0,,23.7,4.2,9.6,0.442,3.8,5.4,0.697,10.4,0.7,3.9,12.2,Ray Felix,6-11
1958-59,28.0,NYK,NBA,C,72.0,,22.1,3.6,9.7,0.371,3.2,4.5,0.713,7.9,0.7,3.8,10.4,Ray Felix,6-11
1959-60,29.0,TOT,NBA,C,47.0,,18.8,2.9,7.6,0.383,1.5,2.4,0.625,7.2,0.7,3.8,7.3,Ray Felix,6-11
1960-61,30.0,LAL,NBA,C,78.0,,19.4,2.4,6.5,0.372,1.7,2.5,0.699,6.9,0.5,3.9,6.6,Ray Felix,6-11
1961-62,31.0,LAL,NBA,C,80.0,,18.5,2.1,5.0,0.43,1.1,1.6,0.692,5.9,0.7,3.3,5.4,Ray Felix,6-11
