Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS,Player,Ht
1952-53,24.0,PHW,NBA,G,31,,32.7,4.4,13.2,0.33,3.2,5.9,0.544,5.6,4.7,4.0,11.9,Danny Finn,6-1
1953-54,25.0,PHW,NBA,G,68,,23.0,2.5,7.3,0.343,1.9,2.9,0.643,3.2,3.9,3.2,6.9,Danny Finn,6-1
1954-55,26.0,PHW,NBA,G,43,,19.1,1.8,6.2,0.291,1.2,2.0,0.616,3.7,3.6,2.7,4.8,Danny Finn,6-1
