Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS,Player,Ht
1965-66,22.0,LAL,NBA,F,30,,5.7,0.8,3.0,.258,,,,0.8,3.0,.258,.258,0.5,0.7,.700,,,1.5,0.4,,1.1,2.0,John Fairchild,6-8
1967-68,24.0,ANA,ABA,F,62,,21.1,4.4,10.0,.437,0.0,0.1,.250,4.4,9.9,.438,.438,2.2,3.2,.675,,,5.4,1.0,1.7,2.5,10.9,John Fairchild,6-8
1968-69,25.0,TOT,ABA,F,63,,11.4,1.8,4.7,.384,0.2,0.5,.345,1.6,4.2,.389,.401,1.4,2.0,.701,0.8,1.3,2.0,0.6,1.2,1.6,5.2,John Fairchild,6-8
1969-70,26.0,TOT,ABA,F,10,,7.8,0.7,2.3,.304,0.3,0.5,.600,0.4,1.8,.222,.370,0.5,1.0,.500,0.6,1.1,1.7,0.4,0.8,1.8,2.2,John Fairchild,6-8
