Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014-15,27.0,UTA,NBA,SF,79.0,32.0,21.2,1.9,4.5,0.415,0.9,2.6,0.356,0.9,1.9,0.493,0.517,0.4,0.5,0.75,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5.0
2015-16,28.0,UTA,NBA,SF,81.0,2.0,15.3,1.5,3.6,0.426,1.0,2.6,0.386,0.5,1.0,0.531,0.565,0.2,0.2,0.722,0.2,1.6,1.9,1.2,0.7,0.0,0.8,1.2,4.2
2016-17,29.0,UTA,NBA,SF,82.0,26.0,24.0,2.5,5.5,0.452,1.5,3.4,0.441,1.0,2.1,0.471,0.589,0.6,0.8,0.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,7.1
2017-18,30.0,UTA,NBA,SF,82.0,81.0,31.4,4.1,8.8,0.467,2.5,5.7,0.44,1.6,3.1,0.516,0.609,0.8,1.0,0.795,0.3,3.9,4.2,4.8,1.1,0.2,1.9,2.2,11.5
2018-19,31.0,UTA,NBA,PF,82.0,82.0,31.3,4.4,9.8,0.448,2.3,5.9,0.391,2.1,3.9,0.533,0.565,1.1,1.5,0.707,0.4,3.6,4.0,5.7,1.2,0.2,2.4,2.2,12.1
2019-20,32.0,UTA,NBA,PF,72.0,45.0,29.7,3.4,7.7,0.445,2.0,4.9,0.399,1.5,2.8,0.525,0.572,1.0,1.3,0.787,0.4,3.5,3.9,5.2,0.9,0.2,2.0,2.1,9.8
2020-21,33.0,UTA,NBA,SF,67.0,30.0,27.9,4.1,8.4,0.489,2.7,6.1,0.451,1.4,2.3,0.59,0.652,1.1,1.3,0.844,0.4,3.2,3.6,4.7,0.7,0.2,1.7,1.8,12.1
2021-22,34.0,UTA,NBA,SF,45.0,15.0,24.9,2.6,6.3,0.404,1.7,5.0,0.347,0.8,1.3,0.617,0.54,0.4,0.5,0.773,0.3,2.6,2.9,3.5,0.5,0.1,1.0,1.8,7.2
2022-23,35.0,MIL,NBA,SF,40.0,0.0,22.9,2.4,5.5,0.441,1.8,4.5,0.41,0.6,1.1,0.571,0.607,0.5,0.5,0.857,0.3,2.7,3.0,3.2,0.7,0.1,1.2,1.7,7.1
Career,,,NBA,,630.0,313.0,25.5,3.0,6.7,0.449,1.8,4.4,0.409,1.2,2.3,0.528,0.584,0.7,0.9,0.771,0.3,2.9,3.2,3.7,0.9,0.2,1.5,1.9,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8 seasons,,UTA,NBA,,590.0,313.0,25.7,3.1,6.8,0.449,1.8,4.4,0.408,1.2,2.4,0.527,0.583,0.7,0.9,0.768,0.3,2.9,3.2,3.8,0.9,0.2,1.6,1.9,8.6
1 season,,MIL,NBA,,40.0,0.0,22.9,2.4,5.5,0.441,1.8,4.5,0.41,0.6,1.1,0.571,0.607,0.5,0.5,0.857,0.3,2.7,3.0,3.2,0.7,0.1,1.2,1.7,7.1
