Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,22.0,VIR,ABA,SF,34.0,,9.9,2.4,4.4,0.557,0.1,0.2,0.25,2.4,4.1,0.574,0.564,0.8,1.0,0.743,0.6,1.3,1.9,0.7,,,0.7,2.0,5.7
1971-72,23.0,VIR,ABA,SF,75.0,,18.2,2.7,5.3,0.504,0.0,0.1,0.3,2.6,5.2,0.509,0.508,0.7,1.0,0.72,1.1,1.8,2.9,0.9,,,1.0,2.7,6.1
1972-73,24.0,VIR,ABA,SF,79.0,,26.3,5.4,10.2,0.527,0.1,0.4,0.212,5.3,9.8,0.54,0.531,2.1,2.6,0.833,1.4,2.4,3.7,1.9,,,1.7,3.4,13.0
1973-74,25.0,VIR,ABA,SF,75.0,,15.2,3.4,6.9,0.492,0.2,0.6,0.261,3.2,6.3,0.515,0.504,1.6,1.8,0.87,0.7,1.6,2.4,1.0,0.4,0.2,0.9,1.8,8.5
1974-75,26.0,VIR,ABA,SF,59.0,,25.8,5.3,10.0,0.528,0.2,0.6,0.351,5.1,9.4,0.54,0.539,2.4,2.8,0.848,1.2,2.2,3.4,1.8,0.5,0.2,1.6,2.9,13.1
1975-76,27.0,DNA,ABA,SF,3.0,,4.7,0.7,2.0,0.333,0.0,0.3,0.0,0.7,1.7,0.4,0.333,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,1.3
Career,,,ABA,,325.0,,19.8,3.9,7.6,0.517,0.1,0.4,0.274,3.8,7.2,0.532,0.525,1.6,1.9,0.826,1.0,1.9,3.0,1.3,0.4,0.2,1.2,2.6,9.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,VIR,ABA,,322.0,,20.0,4.0,7.6,0.518,0.1,0.4,0.276,3.8,7.2,0.532,0.525,1.6,1.9,0.826,1.1,1.9,3.0,1.3,0.4,0.2,1.2,2.6,9.6
1 season,,DNA,ABA,,3.0,,4.7,0.7,2.0,0.333,0.0,0.3,0.0,0.7,1.7,0.4,0.333,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,1.3
