Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,Player,Ht
1975-76,22.0,CHI,NBA,G,71,,22.1,4.0,9.7,0.412,1.2,1.7,0.725,0.7,2.4,3.1,0.8,0.8,0.1,1.3,9.2,John Laskowski,6-6
1976-77,23.0,CHI,NBA,G,47,,12.0,1.6,4.5,0.354,0.6,0.6,0.9,0.3,1.0,1.3,0.9,0.7,0.0,0.5,3.8,John Laskowski,6-6
